tanggal,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Bawang Merah Ukuran Sedang,Cabai Rawit Hijau,Cabai Rawit Merah
2021-01-04,10.400,9.900,11.750,11.000,12.750,12.400,32.250,56.250,62.500
2021-01-05,10.400,9.900,11.750,11.000,12.750,12.400,31.750,56.250,68.750
2021-01-06,10.400,9.900,11.750,11.000,12.750,12.400,31.750,56.250,68.750
2021-01-07,10.400,9.900,11.750,11.000,12.750,12.400,31.750,56.000,71.250
2021-01-08,10.400,9.900,11.750,11.000,12.750,12.400,31.750,56.000,71.250
2021-01-09,,,,,,,,,
2021-01-10,,,,,,,,,
2021-01-11,10.400,9.900,11.750,11.000,12.750,12.400,31.750,56.250,73.750
2021-01-12,10.400,9.900,11.750,11.000,12.750,12.400,32.750,56.250,73.750
2021-01-13,10.400,9.900,11.750,11.000,12.750,12.400,32.750,55.000,71.250
2021-01-14,10.400,9.900,11.750,11.000,12.750,12.400,29.750,55.000,71.250
2021-01-15,10.400,9.900,11.750,11.000,12.750,12.400,28.500,57.500,71.250
2021-01-16,,,,,,,,,
2021-01-17,,,,,,,,,
2021-01-18,10.400,9.900,11.750,11.000,12.750,12.400,29.000,58.750,66.250
2021-01-19,10.400,9.900,11.750,11.000,12.750,12.400,29.000,58.750,65.000
2021-01-20,10.400,9.900,11.750,11.000,12.750,12.400,28.500,57.500,65.000
2021-01-21,10.400,9.900,11.750,11.000,12.750,12.400,28.500,57.500,65.000
2021-01-22,10.400,9.900,11.750,11.000,12.750,12.400,28.500,57.500,66.250
2021-01-23,,,,,,,,,
2021-01-24,,,,,,,,,
2021-01-25,10.400,9.900,11.750,11.000,12.750,12.400,26.000,58.750,70.000
2021-01-26,10.400,9.900,11.750,11.000,12.750,12.400,26.000,61.250,71.250
2021-01-27,10.400,9.900,11.750,11.000,12.750,12.400,26.000,62.500,71.250
2021-01-28,10.400,9.900,11.750,11.000,12.750,12.400,26.000,62.500,72.500
2021-01-29,10.400,9.900,11.750,11.000,12.750,12.400,26.000,62.500,72.500
2021-01-30,,,,,,,,,
2021-01-31,,,,,,,,,
2021-02-01,10.400,9.900,11.750,11.000,12.750,12.400,26.000,66.250,71.250
2021-02-02,10.400,9.900,11.750,11.000,12.750,12.400,26.000,63.000,72.500
2021-02-03,10.400,9.900,11.750,11.000,12.750,12.400,26.000,63.000,72.500
2021-02-04,10.400,9.900,11.750,11.000,12.750,12.400,26.000,63.000,72.500
2021-02-05,10.400,9.900,11.750,11.000,12.750,12.400,26.000,63.750,72.500
2021-02-06,,,,,,,,,
2021-02-07,,,,,,,,,
2021-02-08,10.400,9.900,11.750,11.000,12.750,12.400,26.750,63.750,71.250
2021-02-09,10.400,9.900,11.750,11.000,12.750,12.400,26.750,63.750,70.000
2021-02-10,10.400,9.900,11.750,11.000,12.750,12.400,26.750,63.750,67.500
2021-02-11,10.400,9.900,11.750,11.000,12.750,12.400,26.750,67.500,70.000
2021-02-12,,,,,,,,,
2021-02-13,,,,,,,,,
2021-02-14,,,,,,,,,
2021-02-15,10.400,9.900,11.750,11.000,12.750,12.400,28.250,67.500,71.250
2021-02-16,10.400,9.900,11.750,11.000,12.750,12.400,28.250,67.500,75.000
2021-02-17,10.400,9.900,11.750,11.000,12.750,12.400,28.250,66.250,76.250
2021-02-18,10.400,9.900,11.750,11.000,12.750,12.400,28.250,65.000,78.750
2021-02-19,10.400,9.900,11.750,11.000,12.750,12.400,28.250,65.000,86.250
2021-02-20,,,,,,,,,
2021-02-21,,,,,,,,,
2021-02-22,10.400,9.900,11.750,11.000,12.750,12.400,29.500,63.750,85.000
2021-02-23,10.400,9.900,11.750,11.000,12.750,12.400,32.500,63.750,91.250
2021-02-24,10.400,9.900,11.750,11.000,12.750,12.400,32.000,65.750,90.000
2021-02-25,10.400,9.900,11.750,11.000,12.750,12.400,32.000,65.750,87.500
2021-02-26,10.400,9.900,11.750,11.000,12.750,12.400,32.000,65.750,87.500
2021-02-27,,,,,,,,,
2021-02-28,,,,,,,,,
2021-03-01,10.400,9.900,11.750,11.000,12.750,12.400,31.500,65.750,90.000
2021-03-02,10.400,9.900,11.750,11.000,12.750,12.400,32.000,67.500,98.750
2021-03-03,10.400,9.900,11.750,11.000,12.750,12.400,32.000,67.500,101.250
2021-03-04,10.400,9.900,11.750,11.000,12.750,12.400,33.000,68.750,101.250
2021-03-05,10.400,9.900,11.750,11.000,12.750,12.400,33.250,68.750,102.500
2021-03-06,,,,,,,,,
2021-03-07,,,,,,,,,
2021-03-08,10.400,9.900,11.750,11.000,12.750,12.400,35.500,63.750,96.250
2021-03-09,10.400,9.900,11.750,11.000,12.750,12.400,35.500,63.750,96.250
2021-03-10,10.400,9.900,11.750,11.000,12.750,12.400,35.500,62.500,96.250
2021-03-11,,,,,,,,,
2021-03-12,10.400,9.900,11.750,11.000,12.750,12.400,35.500,61.250,103.150
2021-03-13,,,,,,,,,
2021-03-14,,,,,,,,,
2021-03-15,10.400,9.900,11.750,11.000,12.750,12.400,36.250,62.500,120.000
2021-03-16,10.400,9.900,11.750,11.000,12.750,12.400,36.250,62.500,118.750
2021-03-17,10.400,9.900,11.750,11.000,12.750,12.400,36.250,62.500,118.750
2021-03-18,10.400,9.900,11.750,11.000,12.750,12.400,36.250,62.500,118.750
2021-03-19,10.400,9.900,11.750,11.000,12.750,12.400,36.250,60.000,118.750
2021-03-20,,,,,,,,,
2021-03-21,,,,,,,,,
2021-03-22,10.400,9.900,11.750,11.000,12.750,12.400,36.250,60.000,107.500
2021-03-23,10.400,9.900,11.750,11.000,12.750,12.400,36.250,56.250,102.500
2021-03-24,10.400,9.900,11.750,11.000,12.750,12.400,36.250,56.250,102.500
2021-03-25,10.400,9.900,11.750,11.000,12.750,12.400,36.250,56.250,101.250
2021-03-26,10.400,9.900,11.750,11.000,12.750,12.400,36.250,56.250,101.250
2021-03-27,,,,,,,,,
2021-03-28,,,,,,,,,
2021-03-29,10.400,9.900,11.750,11.000,12.750,12.400,35.250,52.500,77.500
2021-03-30,10.400,9.900,11.750,11.000,12.750,12.400,35.250,52.500,71.250
2021-03-31,10.400,9.900,11.750,11.000,12.750,12.400,35.250,52.500,67.500
2021-04-01,10.400,9.900,11.750,11.000,12.750,12.400,33.500,52.500,66.250
2021-04-02,,,,,,,,,
2021-04-03,,,,,,,,,
2021-04-04,,,,,,,,,
2021-04-05,10.400,9.900,11.750,11.000,12.750,12.400,33.500,51.250,72.500
2021-04-06,10.400,9.900,11.750,11.000,12.750,12.400,33.000,50.000,71.250
2021-04-07,10.400,9.900,11.750,11.000,12.750,12.400,33.000,50.000,68.750
2021-04-08,10.400,9.900,11.750,11.000,12.750,12.400,33.000,50.000,68.750
2021-04-09,10.400,9.900,11.750,11.000,12.750,12.400,33.000,50.000,67.500
2021-04-10,,,,,,,,,
2021-04-11,,,,,,,,,
2021-04-12,10.400,9.900,11.750,11.000,12.750,12.400,32.500,46.250,62.500
2021-04-13,10.400,9.900,11.750,11.000,12.750,12.400,32.500,46.250,62.500
2021-04-14,10.400,9.900,11.750,11.000,12.750,12.400,32.500,46.250,62.500
2021-04-15,10.400,9.900,11.750,11.000,12.750,12.400,32.500,45.000,60.000
2021-04-16,10.400,9.900,11.750,11.000,12.750,12.400,32.500,45.000,60.000
2021-04-17,,,,,,,,,
2021-04-18,,,,,,,,,
2021-04-19,10.150,9.650,11.500,10.750,12.500,12.150,32.000,42.500,35.000
2021-04-20,10.150,9.650,11.500,10.750,12.500,12.150,32.000,40.000,35.000
2021-04-21,10.150,9.650,11.500,10.750,12.500,12.150,32.000,38.250,37.500
2021-04-22,10.150,9.650,11.500,10.750,12.500,12.150,32.000,37.000,38.750
2021-04-23,10.150,9.650,11.500,10.750,12.500,12.150,32.000,38.250,38.750
2021-04-24,,,,,,,,,
2021-04-25,,,,,,,,,
2021-04-26,10.150,9.650,11.500,10.750,12.500,12.150,31.500,38.750,41.250
2021-04-27,10.150,9.650,11.500,10.750,12.500,12.150,31.500,38.750,42.000
2021-04-28,10.150,9.650,11.500,10.750,12.500,12.150,31.500,38.750,43.750
2021-04-29,10.150,9.650,11.500,10.750,12.500,12.150,31.500,38.750,43.750
2021-04-30,10.150,9.650,11.500,10.750,12.500,12.150,31.500,37.500,48.750
2021-05-01,,,,,,,,,
2021-05-02,,,,,,,,,
2021-05-03,10.150,9.650,11.500,10.750,12.500,12.150,31.500,37.500,51.250
2021-05-04,10.150,9.650,11.500,10.750,12.500,12.150,31.500,33.750,53.750
2021-05-05,10.150,9.650,11.500,10.750,12.500,12.150,31.500,33.750,53.750
2021-05-06,10.150,9.650,11.500,10.750,12.500,12.150,31.500,33.750,52.500
2021-05-07,10.150,9.650,11.500,10.750,12.500,12.150,31.500,33.750,50.000
2021-05-08,,,,,,,,,
2021-05-09,,,,,,,,,
2021-05-10,10.150,9.650,11.500,10.750,12.500,12.150,28.500,38.750,62.500
2021-05-11,10.150,9.650,11.500,10.750,12.500,12.150,28.000,36.250,55.000
2021-05-12,,,,,,,,,
2021-05-13,,,,,,,,,
2021-05-14,,,,,,,,,
2021-05-15,,,,,,,,,
2021-05-16,,,,,,,,,
2021-05-17,10.150,9.650,11.500,10.750,12.500,12.150,29.500,33.750,42.500
2021-05-18,10.150,9.650,11.500,10.750,12.500,12.150,29.500,33.750,42.500
2021-05-19,10.150,9.650,11.500,10.750,12.500,12.150,29.500,32.500,41.250
2021-05-20,10.150,9.650,11.500,10.750,12.500,12.150,29.000,31.250,41.250
2021-05-21,10.150,9.650,11.500,10.750,12.500,12.150,29.000,28.750,37.500
2021-05-22,,,,,,,,,
2021-05-23,,,,,,,,,
2021-05-24,10.150,9.650,11.500,10.750,12.500,12.150,29.500,25.000,35.000
2021-05-25,10.150,9.650,11.500,10.750,12.500,12.150,29.500,25.000,36.250
2021-05-26,,,,,,,,,
2021-05-27,10.150,9.650,11.500,10.750,12.500,12.150,29.500,23.750,35.000
2021-05-28,10.150,9.650,11.500,10.750,12.500,12.150,29.500,25.000,35.000
2021-05-29,,,,,,,,,
2021-05-30,,,,,,,,,
2021-05-31,10.150,9.650,11.500,10.750,12.500,12.150,28.500,22.500,31.250
2021-06-01,,,,,,,,,
2021-06-02,10.150,9.650,11.500,10.750,12.500,12.150,28.500,22.500,31.250
2021-06-03,10.150,9.650,11.500,10.750,12.500,12.150,28.500,22.500,31.250
2021-06-04,10.150,9.650,11.500,10.750,12.500,12.150,28.500,22.500,31.250
2021-06-05,,,,,,,,,
2021-06-06,,,,,,,,,
2021-06-07,10.150,9.650,11.500,10.750,12.500,12.150,28.250,20.000,30.000
2021-06-08,10.150,9.650,11.500,10.750,12.500,12.150,27.750,20.000,30.000
2021-06-09,10.150,9.650,11.500,10.750,12.500,12.150,27.750,21.250,29.500
2021-06-10,10.150,9.650,11.500,10.750,12.500,12.150,27.750,21.250,28.250
2021-06-11,10.150,9.650,11.500,10.750,12.500,12.150,27.750,21.250,28.250
2021-06-12,,,,,,,,,
2021-06-13,,,,,,,,,
2021-06-14,10.150,9.650,11.500,10.750,12.500,12.150,27.750,25.250,27.500
2021-06-15,10.150,9.650,11.500,10.750,12.500,12.150,27.750,25.250,26.250
2021-06-16,10.150,9.650,11.500,10.750,12.500,12.150,27.750,25.250,26.250
2021-06-17,10.150,9.650,11.500,10.750,12.500,12.150,27.750,25.250,26.250
2021-06-18,10.150,9.650,11.500,10.750,12.500,12.150,27.750,25.250,26.250
2021-06-19,,,,,,,,,
2021-06-20,,,,,,,,,
2021-06-21,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,37.000
2021-06-22,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,38.250
2021-06-23,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,38.250
2021-06-24,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,40.000
2021-06-25,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,43.000
2021-06-26,,,,,,,,,
2021-06-27,,,,,,,,,
2021-06-28,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,42.000
2021-06-29,10.150,9.650,11.500,10.750,12.500,12.150,27.750,29.250,42.000
2021-06-30,10.150,9.650,11.500,10.750,12.500,12.150,28.250,29.250,42.000
2021-07-01,10.150,9.650,11.500,10.750,12.500,12.150,28.250,29.250,42.000
2021-07-02,10.150,9.650,11.500,10.750,12.500,12.150,28.250,30.000,43.250
2021-07-03,,,,,,,,,
2021-07-04,,,,,,,,,
2021-07-05,10.150,9.650,11.500,10.750,12.500,12.150,28.250,29.250,42.000
2021-07-06,10.150,9.650,11.500,10.750,12.500,12.150,28.750,28.000,44.500
2021-07-07,10.150,9.650,11.500,10.750,12.500,12.150,28.750,28.000,45.500
2021-07-08,10.150,9.650,11.500,10.750,12.500,12.150,28.750,28.000,47.500
2021-07-09,10.150,9.650,11.500,10.750,12.500,12.150,28.750,28.000,48.750
2021-07-10,,,,,,,,,
2021-07-11,,,,,,,,,
2021-07-12,10.150,9.650,11.500,10.750,12.500,12.150,29.000,30.000,47.500
2021-07-13,10.150,9.650,11.500,10.750,12.500,12.150,29.000,30.000,50.000
2021-07-14,10.150,9.650,11.500,10.750,12.500,12.150,29.000,28.750,53.750
2021-07-15,10.150,9.650,11.500,10.750,12.500,12.150,29.000,28.750,53.250
2021-07-16,10.150,9.650,11.500,10.750,12.500,12.150,29.000,28.750,53.250
2021-07-17,,,,,,,,,
2021-07-18,,,,,,,,,
2021-07-19,10.150,9.650,11.500,10.750,12.500,12.150,29.250,28.750,52.000
2021-07-20,,,,,,,,,
2021-07-21,10.150,9.650,11.500,10.750,12.500,12.150,29.250,27.500,51.250
2021-07-22,10.150,9.650,11.500,10.750,12.500,12.150,29.250,27.500,49.000
2021-07-23,10.150,9.650,11.500,10.750,12.500,12.150,29.250,27.500,49.000
2021-07-24,,,,,,,,,
2021-07-25,,,,,,,,,
2021-07-26,10.150,9.650,11.500,10.750,12.500,12.150,33.750,27.500,40.000
2021-07-27,10.150,9.650,11.500,10.750,12.500,12.150,33.750,27.500,37.500
2021-07-28,10.150,9.650,11.500,10.750,12.500,12.150,33.750,27.500,36.250
2021-07-29,10.150,9.650,11.500,10.750,12.500,12.150,33.750,27.500,35.000
2021-07-30,10.150,9.650,11.500,10.750,12.500,12.150,33.750,26.250,35.000
2021-07-31,,,,,,,,,
2021-08-01,,,,,,,,,
2021-08-02,10.150,9.650,11.500,10.750,12.500,12.150,35.000,25.000,31.250
2021-08-03,10.150,9.650,11.500,10.750,12.500,12.150,35.000,25.000,30.000
2021-08-04,10.150,9.650,11.500,10.750,12.500,12.150,35.750,25.000,30.000
2021-08-05,10.150,9.650,11.500,10.750,12.500,12.150,35.750,25.000,31.250
2021-08-06,10.150,9.650,11.500,10.750,12.500,12.150,35.750,25.000,30.000
2021-08-07,,,,,,,,,
2021-08-08,,,,,,,,,
2021-08-09,10.150,9.650,11.500,10.750,12.500,12.150,35.750,25.000,26.250
2021-08-10,10.150,9.650,11.500,10.750,12.500,12.150,35.750,25.000,26.250
2021-08-11,,,,,,,,,
2021-08-12,10.150,9.650,11.500,10.750,12.500,12.150,32.750,21.250,22.500
2021-08-13,10.150,9.650,11.500,10.750,12.500,12.150,32.750,21.250,22.500
2021-08-14,,,,,,,,,
2021-08-15,,,,,,,,,
2021-08-16,10.150,9.650,11.500,10.750,12.500,12.150,29.000,21.250,21.250
2021-08-17,,,,,,,,,
2021-08-18,10.150,9.650,11.500,10.750,12.500,12.150,29.000,21.250,20.000
2021-08-19,10.150,9.650,11.500,10.750,12.500,12.150,29.000,20.000,20.000
2021-08-20,10.150,9.650,11.500,10.750,12.500,12.150,29.000,19.250,19.500
2021-08-21,,,,,,,,,
2021-08-22,,,,,,,,,
2021-08-23,10.150,9.650,11.500,10.750,12.500,12.150,28.250,15.500,15.000
2021-08-24,10.150,9.650,11.500,10.750,12.500,12.150,28.250,15.000,15.000
2021-08-25,10.150,9.650,11.500,10.750,12.500,12.150,28.250,15.000,15.750
2021-08-26,10.150,9.650,11.500,10.750,12.500,12.150,28.250,15.000,15.750
2021-08-27,10.150,9.650,11.500,10.750,12.500,12.150,28.250,16.250,16.250
2021-08-28,,,,,,,,,
2021-08-29,,,,,,,,,
2021-08-30,10.150,9.650,11.500,10.750,12.500,12.150,27.000,17.500,16.250
2021-08-31,10.150,9.650,11.500,10.750,12.500,12.150,27.000,18.750,16.500
2021-09-01,10.150,9.650,11.500,10.750,12.500,12.150,27.000,19.250,16.750
2021-09-02,10.150,9.650,11.500,10.750,12.500,12.150,27.000,19.250,16.750
2021-09-03,10.150,9.650,11.500,10.750,12.500,12.150,27.000,19.250,16.750
2021-09-04,,,,,,,,,
2021-09-05,,,,,,,,,
2021-09-06,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,18.750
2021-09-07,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,18.750
2021-09-08,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,18.500
2021-09-09,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,18.500
2021-09-10,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,18.500
2021-09-11,,,,,,,,,
2021-09-12,,,,,,,,,
2021-09-13,10.150,9.650,11.500,10.750,12.500,12.150,27.000,22.500,17.000
2021-09-14,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.500,17.000
2021-09-15,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.500,17.000
2021-09-16,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.500,17.250
2021-09-17,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.250,16.250
2021-09-18,,,,,,,,,
2021-09-19,,,,,,,,,
2021-09-20,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.250,18.250
2021-09-21,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.500,18.750
2021-09-22,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.250,18.750
2021-09-23,10.150,9.650,11.500,10.750,12.500,12.150,25.500,22.250,20.000
2021-09-24,10.150,9.650,11.500,10.750,12.500,12.150,25.500,21.000,19.500
2021-09-25,,,,,,,,,
2021-09-26,,,,,,,,,
2021-09-27,10.150,9.650,11.500,10.750,12.500,12.150,26.000,21.250,19.250
2021-09-28,10.150,9.650,11.500,10.750,12.500,12.150,26.000,21.250,19.000
2021-09-29,10.150,9.650,11.500,10.750,12.500,12.150,26.000,21.250,19.000
2021-09-30,10.150,9.650,11.500,10.750,12.500,12.150,26.000,21.250,19.000
2021-10-01,10.150,9.650,11.500,10.750,12.500,12.150,26.000,23.750,19.000
2021-10-02,,,,,,,,,
2021-10-03,,,,,,,,,
2021-10-04,10.150,9.650,11.500,10.750,12.500,12.150,25.500,23.750,23.500
2021-10-05,10.150,9.650,11.500,10.750,12.500,12.150,25.500,26.250,24.250
2021-10-06,10.150,9.650,11.500,10.750,12.500,12.150,25.500,26.250,24.500
2021-10-07,10.150,9.650,11.500,10.750,12.500,12.150,25.500,26.250,24.500
2021-10-08,10.150,9.650,11.500,10.750,12.500,12.150,25.500,26.250,24.500
2021-10-09,,,,,,,,,
2021-10-10,,,,,,,,,
2021-10-11,10.150,9.650,11.500,10.750,12.500,12.150,26.500,27.000,24.500
2021-10-12,10.150,9.650,11.500,10.750,12.500,12.150,26.500,27.500,25.000
2021-10-13,10.150,9.650,11.500,10.750,12.500,12.150,26.500,26.250,24.500
2021-10-14,10.150,9.650,11.500,10.750,12.500,12.150,26.500,26.250,25.750
2021-10-15,10.150,9.650,11.500,10.750,12.500,12.150,26.500,26.250,26.250
2021-10-16,,,,,,,,,
2021-10-17,,,,,,,,,
2021-10-18,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.750,25.000
2021-10-19,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.500,25.000
2021-10-20,,,,,,,,,
2021-10-21,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.500,25.000
2021-10-22,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.500,26.750
2021-10-23,,,,,,,,,
2021-10-24,,,,,,,,,
2021-10-25,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.750,24.500
2021-10-26,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.750,23.250
2021-10-27,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.750,21.750
2021-10-28,10.150,9.650,11.900,10.900,12.650,12.150,26.000,28.750,21.750
2021-10-29,10.150,9.650,11.900,10.900,12.650,12.150,25.000,25.250,21.000
2021-10-30,,,,,,,,,
2021-10-31,,,,,,,,,
2021-11-01,10.150,9.650,11.900,10.900,12.650,12.150,25.000,25.750,19.250
2021-11-02,10.150,9.650,11.900,10.900,12.650,12.150,25.000,24.500,19.250
2021-11-03,10.150,9.650,11.900,10.900,12.650,12.150,25.000,23.250,19.250
2021-11-04,10.150,9.650,11.900,10.900,12.650,12.150,25.000,20.500,18.750
2021-11-05,10.150,9.650,11.900,10.900,12.650,12.150,25.000,20.500,18.750
2021-11-06,,,,,,,,,
2021-11-07,,,,,,,,,
2021-11-08,10.150,9.650,11.900,10.900,12.650,12.150,24.500,21.250,19.250
2021-11-09,10.150,9.650,11.900,10.900,12.650,12.150,24.500,21.250,19.250
2021-11-10,10.150,9.650,11.900,10.900,12.650,12.150,24.500,20.000,18.750
2021-11-11,10.150,9.650,11.900,10.900,12.650,12.150,24.500,20.000,18.750
2021-11-12,10.150,9.650,11.900,10.900,12.650,12.150,24.500,20.000,18.750
2021-11-13,,,,,,,,,
2021-11-14,,,,,,,,,
2021-11-15,10.150,9.650,11.900,10.900,12.650,12.150,24.500,20.000,18.750
2021-11-16,10.150,9.650,11.900,10.900,12.650,12.150,24.500,20.000,18.750
2021-11-17,10.150,9.650,11.900,10.900,12.650,12.150,23.250,20.000,19.250
2021-11-18,10.150,9.650,11.900,10.900,12.650,12.150,23.250,21.500,19.500
2021-11-19,10.150,9.650,11.900,10.900,12.650,12.150,23.250,21.750,19.750
2021-11-20,,,,,,,,,
2021-11-21,,,,,,,,,
2021-11-22,10.150,9.650,11.900,10.900,12.650,12.150,23.250,25.750,25.750
2021-11-23,10.150,9.650,11.900,10.900,12.650,12.150,23.250,27.500,26.750
2021-11-24,10.150,9.650,11.900,10.900,12.650,12.150,23.250,27.500,24.500
2021-11-25,10.150,9.650,11.900,10.900,12.650,12.150,23.250,31.250,25.500
2021-11-26,10.150,9.650,11.900,10.900,12.650,12.150,23.250,37.500,25.500
2021-11-27,,,,,,,,,
2021-11-28,,,,,,,,,
2021-11-29,10.150,9.650,11.900,10.900,12.650,12.150,23.750,48.750,40.000
2021-11-30,10.150,9.650,11.900,10.900,12.650,12.150,23.750,48.750,40.000
2021-12-01,10.150,9.650,11.900,10.900,12.650,12.150,23.750,53.750,42.500
2021-12-02,10.150,9.650,11.900,10.900,12.650,12.150,23.750,51.250,51.250
2021-12-03,10.150,9.650,11.900,10.900,12.650,12.150,23.750,50.000,51.250
2021-12-04,,,,,,,,,
2021-12-05,,,,,,,,,
2021-12-06,10.150,9.650,11.900,10.900,12.650,12.150,23.750,56.250,60.000
2021-12-07,10.150,9.650,11.900,10.900,12.650,12.150,23.750,56.250,60.000
2021-12-08,10.150,9.650,11.900,10.900,12.650,12.150,23.750,56.250,60.000
2021-12-09,10.150,9.650,11.900,10.900,12.650,12.150,24.250,58.750,60.000
2021-12-10,10.150,9.650,11.900,10.900,12.650,12.150,24.250,58.750,60.000
2021-12-11,,,,,,,,,
2021-12-12,,,,,,,,,
2021-12-13,10.150,9.650,11.900,10.900,12.650,12.150,24.750,62.500,72.500
2021-12-14,10.150,9.650,11.900,10.900,12.650,12.150,24.750,62.500,72.500
2021-12-15,10.150,9.650,11.900,10.900,12.650,12.150,24.750,68.750,78.750
2021-12-16,10.150,9.650,11.900,10.900,12.650,12.150,24.750,68.750,78.750
2021-12-17,10.150,9.650,11.900,10.900,12.650,12.150,24.750,67.500,81.250
2021-12-18,,,,,,,,,
2021-12-19,,,,,,,,,
2021-12-20,10.150,9.650,11.900,10.900,12.650,12.150,25.250,67.500,83.250
2021-12-21,10.150,9.650,11.900,10.900,12.650,12.150,25.250,67.000,82.500
2021-12-22,10.150,9.650,11.900,10.900,12.650,12.150,25.250,63.750,82.500
2021-12-23,10.150,9.650,11.900,10.900,12.650,12.150,25.250,63.750,82.500
2021-12-24,10.150,9.650,11.900,10.900,12.650,12.150,25.250,63.750,82.500
2021-12-25,,,,,,,,,
2021-12-26,,,,,,,,,
2021-12-27,10.150,9.650,11.900,11.150,12.650,12.150,26.000,66.250,80.000
2021-12-28,10.150,9.650,11.900,11.150,12.650,12.150,26.000,66.250,80.000
2021-12-29,10.150,9.650,11.900,11.150,12.650,12.150,26.000,62.500,78.750
2021-12-30,10.150,9.650,11.900,11.150,12.650,12.150,26.000,62.500,78.750
2021-12-31,10.150,9.650,11.900,11.150,12.650,12.150,26.000,60.000,47.500
2022-01-01,,,,,,,,,
2022-01-02,,,,,,,,,
2022-01-03,10.150,9.650,11.900,11.150,12.650,12.150,26.250,62.500,73.750
2022-01-04,10.150,9.650,11.900,11.150,12.650,12.150,26.250,62.500,60.000
2022-01-05,10.150,9.650,11.900,11.150,12.650,12.150,26.250,62.500,57.500
2022-01-06,10.150,9.650,11.900,11.150,12.650,12.150,26.250,62.500,47.500
2022-01-07,10.150,9.650,11.900,11.150,12.650,12.150,26.250,58.750,46.250
2022-01-08,,,,,,,,,
2022-01-09,,,,,,,,,
2022-01-10,10.150,9.650,11.900,11.150,12.650,12.150,26.250,55.000,46.250
2022-01-11,10.150,9.650,11.900,11.150,12.650,12.150,26.250,55.000,46.250
2022-01-12,10.150,9.650,11.900,11.150,12.650,12.150,26.250,51.250,44.250
2022-01-13,10.150,9.650,11.900,11.150,12.650,12.150,26.250,48.750,43.000
2022-01-14,10.150,9.650,11.900,11.150,12.650,12.150,26.250,48.750,41.750
2022-01-15,,,,,,,,,
2022-01-16,,,,,,,,,
2022-01-17,10.150,9.650,11.900,11.150,12.650,12.150,26.250,45.000,41.250
2022-01-18,10.150,9.650,11.900,11.150,12.650,12.150,26.250,45.000,41.250
2022-01-19,10.150,9.650,11.900,11.150,12.650,12.150,26.250,45.000,37.500
2022-01-20,10.150,9.650,11.900,11.150,12.650,12.150,26.250,45.000,36.250
2022-01-21,10.150,9.650,11.900,11.150,12.650,12.150,26.250,43.750,35.000
2022-01-22,,,,,,,,,
2022-01-23,,,,,,,,,
2022-01-24,10.150,9.650,11.900,11.150,12.650,12.150,25.750,43.000,27.000
2022-01-25,10.150,9.650,11.900,11.150,12.650,12.150,25.750,43.000,27.000
2022-01-26,10.150,9.650,11.900,11.150,12.650,12.150,25.750,43.000,25.750
2022-01-27,10.150,9.650,11.900,11.150,12.650,12.150,25.750,42.500,25.750
2022-01-28,10.150,9.650,11.900,11.150,12.650,12.150,25.750,42.500,25.750
2022-01-29,,,,,,,,,
2022-01-30,,,,,,,,,
2022-01-31,10.150,9.650,11.900,11.150,12.650,12.150,26.500,42.500,24.250
2022-02-01,,,,,,,,,
2022-02-02,10.150,9.650,11.900,11.150,12.650,12.150,26.500,40.000,24.250
2022-02-03,10.150,9.650,11.900,11.150,12.650,12.150,26.500,37.500,28.250
2022-02-04,10.150,9.650,11.900,11.150,12.650,12.150,26.500,37.500,30.500
2022-02-05,,,,,,,,,
2022-02-06,,,,,,,,,
2022-02-07,10.150,9.650,11.900,11.150,12.650,12.150,29.250,33.750,30.000
2022-02-08,10.150,9.650,11.900,11.150,12.650,12.150,29.250,33.750,30.000
2022-02-09,10.150,9.650,11.900,11.150,12.650,12.150,29.250,35.000,30.500
